Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B Cyclist,North Strand Rd S/B,North Strand Rd S/B Cyclist IN,North Strand Rd S/B Cyclist OUT,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
28/04/2025 16:00,,,,57,15,42,103,24,79,,,,0,0,0,40,40,0,27,27,0,260,170,90,192,73,73,0,,,,102,0,102
28/04/2025 17:00,,,,104,33,71,180,47,133,,,,0,0,0,43,43,0,43,43,0,429,314,115,391,98,98,0,,,,208,1,207
28/04/2025 18:00,,,,120,38,82,180,51,129,,,,0,0,0,28,28,0,36,36,0,326,213,113,245,78,78,0,,,,147,2,145
28/04/2025 19:00,,,,82,36,46,124,54,70,,,,0,0,0,24,24,0,18,18,0,189,126,63,159,63,63,0,,,,92,0,92
28/04/2025 20:00,,,,42,18,24,89,41,48,,,,0,0,0,29,29,0,12,12,0,130,58,72,82,61,61,0,,,,76,0,76
28/04/2025 21:00,,,,20,8,12,36,14,22,,,,0,0,0,11,11,0,9,9,0,43,29,14,62,42,42,0,,,,55,1,54
28/04/2025 22:00,,,,7,1,6,17,4,13,,,,0,0,0,12,12,0,5,5,0,50,21,29,50,21,21,0,,,,39,0,39
28/04/2025 23:00,,,,3,2,1,7,4,3,,,,0,0,0,1,1,0,1,1,0,63,12,51,27,10,10,0,,,,24,0,24
29/04/2025 00:00,,,,2,2,0,2,1,1,,,,0,0,0,1,1,0,1,1,0,14,8,6,8,7,7,0,,,,22,0,22
29/04/2025 01:00,,,,3,2,1,0,0,0,,,,0,0,0,0,0,0,1,1,0,5,5,0,6,4,4,0,,,,3,0,3
29/04/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,5,3,3,0,,,,9,0,9
29/04/2025 03:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,3,2,1,5,1,1,0,,,,0,0,0
29/04/2025 04:00,,,,3,1,2,4,1,3,,,,0,0,0,0,0,0,1,1,0,5,1,4,1,6,6,0,,,,4,0,4
29/04/2025 05:00,,,,6,5,1,9,3,6,,,,0,0,0,6,6,0,3,3,0,36,5,31,3,34,34,0,,,,2,0,2
29/04/2025 06:00,,,,47,38,9,57,39,18,,,,0,0,0,16,16,0,9,9,0,140,30,110,23,133,133,0,,,,11,0,11
29/04/2025 07:00,,,,96,77,19,138,109,29,,,,0,0,0,28,28,0,32,32,0,376,82,294,39,325,325,0,,,,40,0,40
29/04/2025 08:00,,,,130,106,24,192,156,36,,,,0,0,0,56,56,0,98,98,0,834,111,723,48,526,526,0,,,,72,1,71
29/04/2025 09:00,,,,86,53,33,103,60,43,,,,0,0,0,23,23,0,18,18,0,296,51,245,29,222,222,0,,,,36,0,36
29/04/2025 10:00,,,,69,37,32,87,44,43,,,,0,0,0,10,10,0,9,9,0,94,22,72,19,83,83,0,,,,44,0,44
29/04/2025 11:00,,,,74,35,39,113,46,67,,,,0,0,0,8,8,0,11,11,0,89,29,60,35,61,61,0,,,,26,0,26
29/04/2025 12:00,,,,80,41,39,116,50,66,,,,0,0,0,18,18,0,13,13,0,113,50,63,74,88,88,0,,,,71,1,70
29/04/2025 13:00,,,,62,34,28,114,62,52,,,,0,0,0,17,17,0,14,14,0,123,55,68,76,75,75,0,,,,70,1,69
29/04/2025 14:00,,,,70,25,45,96,40,56,,,,0,0,0,24,24,0,17,17,0,120,69,51,96,52,52,0,,,,58,0,58
29/04/2025 15:00,,,,80,34,46,100,46,54,,,,0,0,0,60,60,0,32,32,0,157,92,65,118,54,54,0,,,,67,0,67
29/04/2025 16:00,,,,97,38,59,159,60,99,,,,0,0,0,49,49,0,34,34,0,315,210,105,277,73,73,0,,,,137,0,137
29/04/2025 17:00,,,,163,51,112,246,66,180,,,,0,0,0,37,37,0,42,42,0,556,406,150,467,83,83,0,,,,242,0,242
29/04/2025 18:00,,,,191,52,139,246,70,176,,,,0,0,0,38,38,0,21,21,0,361,237,124,292,88,88,0,,,,139,1,138
29/04/2025 19:00,,,,122,59,63,188,85,103,,,,0,0,0,32,32,0,28,28,0,209,142,67,146,87,87,0,,,,103,0,103
29/04/2025 20:00,,,,74,33,41,110,58,52,,,,0,0,0,26,26,0,14,14,0,160,97,63,77,67,67,0,,,,105,0,105
29/04/2025 21:00,,,,20,10,10,62,31,31,,,,0,0,0,14,14,0,10,10,0,95,68,27,84,39,39,0,,,,78,0,78
29/04/2025 22:00,,,,9,6,3,25,12,13,,,,0,0,0,6,6,0,3,3,0,75,54,21,60,37,37,0,,,,60,1,59
29/04/2025 23:00,,,,2,0,2,6,2,4,,,,0,0,0,1,1,0,0,0,0,44,31,13,36,13,13,0,,,,32,0,32
30/04/2025 00:00,,,,1,0,1,3,0,3,,,,0,0,0,0,0,0,2,2,0,18,11,7,21,9,9,0,,,,19,0,19
30/04/2025 01:00,,,,2,2,0,1,0,1,,,,0,0,0,2,2,0,1,1,0,12,10,2,3,1,1,0,,,,2,0,2
30/04/2025 02:00,,,,1,0,1,2,2,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,,,,7,0,7
30/04/2025 03:00,,,,1,1,0,5,1,4,,,,0,0,0,0,0,0,0,0,0,6,4,2,3,2,2,0,,,,6,1,5
30/04/2025 04:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,5,1,4,4,6,6,0,,,,4,1,3
30/04/2025 05:00,,,,2,1,1,9,6,3,,,,0,0,0,6,6,0,4,4,0,28,4,24,6,28,28,0,,,,4,0,4
30/04/2025 06:00,,,,42,29,13,51,37,14,,,,0,0,0,9,9,0,6,6,0,136,26,110,20,125,125,0,,,,11,1,10
30/04/2025 07:00,,,,114,86,28,150,115,35,,,,0,0,0,21,21,0,37,37,0,382,82,300,42,306,306,0,,,,33,1,32
30/04/2025 08:00,,,,136,107,29,205,167,38,,,,0,0,0,60,60,0,116,116,0,748,98,650,52,539,539,0,,,,59,0,59
30/04/2025 09:00,,,,65,39,26,111,67,44,,,,0,0,0,28,28,0,25,25,0,302,49,253,37,247,247,0,,,,60,0,60
30/04/2025 10:00,,,,87,33,54,109,37,72,,,,0,0,0,9,9,0,25,25,0,114,28,86,31,87,87,0,,,,48,0,48
30/04/2025 11:00,,,,85,42,43,104,54,50,,,,0,0,0,12,12,0,9,9,0,101,34,67,32,66,66,0,,,,34,0,34
30/04/2025 12:00,,,,87,48,39,120,61,59,,,,0,0,0,22,22,0,24,24,0,120,60,60,82,78,78,0,,,,76,2,74
30/04/2025 13:00,,,,90,39,51,130,56,74,,,,0,0,0,29,29,0,26,26,0,160,77,83,119,101,101,0,,,,103,1,102
30/04/2025 14:00,,,,91,41,50,105,49,56,,,,0,0,0,27,27,0,19,19,0,118,62,56,97,65,65,0,,,,74,1,73
30/04/2025 15:00,,,,69,33,36,137,57,80,,,,0,0,0,54,54,0,20,20,0,179,107,72,139,71,71,0,,,,61,0,61
30/04/2025 16:00,,,,101,43,58,171,71,100,,,,0,0,0,24,24,0,37,37,0,310,214,96,266,76,76,0,,,,115,0,115
30/04/2025 17:00,,,,207,62,145,285,82,203,,,,0,0,0,51,51,0,39,39,0,512,344,168,476,126,126,0,,,,201,1,200
30/04/2025 18:00,,,,194,63,131,327,106,221,,,,0,0,0,47,47,0,38,38,0,387,265,122,315,103,103,0,,,,149,0,149
30/04/2025 19:00,,,,142,70,72,243,117,126,,,,0,0,0,30,30,0,20,20,0,242,157,85,169,92,92,0,,,,90,1,89
30/04/2025 20:00,,,,78,39,39,147,68,79,,,,0,0,0,29,29,0,22,22,0,168,105,63,141,73,73,0,,,,80,0,80
30/04/2025 21:00,,,,47,25,22,81,45,36,,,,0,0,0,23,23,0,9,9,0,139,90,49,81,44,44,0,,,,70,0,70
30/04/2025 22:00,,,,15,8,7,41,16,25,,,,0,0,0,10,10,0,2,2,0,81,64,17,76,26,26,0,,,,52,0,52
30/04/2025 23:00,,,,5,3,2,13,5,8,,,,0,0,0,7,7,0,4,4,0,48,37,11,49,14,14,0,,,,43,0,43
01/05/2025 00:00,,,,0,0,0,6,3,3,,,,0,0,0,3,3,0,2,2,0,18,14,4,19,10,10,0,,,,19,0,19
01/05/2025 01:00,,,,2,2,0,0,0,0,,,,0,0,0,1,1,0,2,2,0,6,5,1,8,4,4,0,,,,1,0,1
01/05/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,4,1,1,0,,,,6,0,6
01/05/2025 03:00,,,,1,1,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,3,3,0,8,2,2,0,,,,9,0,9
01/05/2025 04:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,3,0,3,2,6,6,0,,,,2,0,2
01/05/2025 05:00,,,,6,2,4,8,5,3,,,,0,0,0,4,4,0,8,8,0,35,6,29,5,31,31,0,,,,5,0,5
01/05/2025 06:00,,,,41,31,10,50,37,13,,,,0,0,0,15,15,0,12,12,0,153,31,122,19,116,116,0,,,,12,1,11
01/05/2025 07:00,,,,86,71,15,122,105,17,,,,0,0,0,16,16,0,35,35,0,347,73,274,37,272,272,0,,,,30,1,29
01/05/2025 08:00,,,,155,120,35,221,172,49,,,,0,0,0,61,61,0,99,99,0,765,100,665,48,490,490,0,,,,60,2,58
01/05/2025 09:00,,,,83,54,29,106,64,42,,,,0,0,0,20,20,0,17,17,0,297,48,249,36,232,232,0,,,,30,1,29
01/05/2025 10:00,,,,66,32,34,86,39,47,,,,0,0,0,13,13,0,15,15,0,123,40,83,44,79,79,0,,,,32,0,32
01/05/2025 11:00,,,,76,35,41,130,57,73,,,,0,0,0,14,14,0,11,11,0,114,43,71,34,61,61,0,,,,43,2,41
01/05/2025 12:00,,,,86,44,42,137,65,72,,,,0,0,0,17,17,0,18,18,0,136,62,74,73,70,70,0,,,,67,0,67
01/05/2025 13:00,,,,63,33,30,119,65,54,,,,0,0,0,28,28,0,22,22,0,139,70,69,108,97,97,0,,,,74,0,74
01/05/2025 14:00,,,,65,30,35,94,42,52,,,,0,0,0,23,23,0,17,17,0,142,75,67,78,57,57,0,,,,68,1,67
01/05/2025 15:00,,,,55,21,34,88,41,47,,,,0,0,0,54,54,0,20,20,0,185,100,85,105,67,67,0,,,,62,0,62
01/05/2025 16:00,,,,72,33,39,111,39,72,,,,0,0,0,43,43,0,30,30,0,282,193,89,207,76,76,0,,,,120,0,120
01/05/2025 17:00,,,,141,39,102,231,59,172,,,,0,0,0,43,43,0,37,37,0,461,319,142,420,125,125,0,,,,219,1,218
01/05/2025 18:00,,,,149,34,115,222,63,159,,,,0,0,0,39,39,0,25,25,0,322,216,106,254,93,93,0,,,,167,0,167
01/05/2025 19:00,,,,80,28,52,102,44,58,,,,0,0,0,30,30,0,15,15,0,187,121,66,127,58,58,0,,,,113,0,113
01/05/2025 20:00,,,,45,22,23,84,39,45,,,,0,0,0,29,29,0,18,18,0,169,104,65,112,65,65,0,,,,98,1,97
01/05/2025 21:00,,,,18,9,9,37,11,26,,,,0,0,0,14,14,0,7,7,0,112,75,37,70,45,45,0,,,,87,0,87
01/05/2025 22:00,,,,12,5,7,26,7,19,,,,0,0,0,8,8,0,4,4,0,70,56,14,77,30,30,0,,,,65,0,65
01/05/2025 23:00,,,,5,1,4,10,5,5,,,,0,0,0,3,3,0,4,4,0,44,35,9,64,13,13,0,,,,42,0,42
02/05/2025 00:00,,,,0,0,0,12,2,10,,,,0,0,0,3,3,0,1,1,0,32,18,14,31,12,12,0,,,,27,0,27
02/05/2025 01:00,,,,0,0,0,2,0,2,,,,0,0,0,2,2,0,1,1,0,8,7,1,14,6,6,0,,,,2,0,2
02/05/2025 02:00,,,,1,0,1,1,0,1,,,,0,0,0,2,2,0,0,0,0,4,2,2,11,1,1,0,,,,12,0,12
02/05/2025 03:00,,,,3,1,2,3,1,2,,,,0,0,0,0,0,0,1,1,0,4,2,2,5,4,4,0,,,,2,0,2
02/05/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,7,2,5,5,6,6,0,,,,5,0,5
02/05/2025 05:00,,,,8,6,2,12,9,3,,,,0,0,0,3,3,0,6,6,0,30,3,27,6,24,24,0,,,,2,0,2
02/05/2025 06:00,,,,33,22,11,38,27,11,,,,0,0,0,13,13,0,12,12,0,114,25,89,18,96,96,0,,,,10,0,10
02/05/2025 07:00,,,,65,47,18,87,62,25,,,,0,0,0,12,12,0,32,32,0,206,49,157,48,167,167,0,,,,25,0,25
02/05/2025 08:00,,,,76,58,18,119,88,31,,,,0,0,0,68,68,0,74,74,0,438,69,369,50,278,278,0,,,,48,1,47
02/05/2025 09:00,,,,53,34,19,72,47,25,,,,0,0,0,21,21,0,18,18,0,196,43,153,30,156,156,0,,,,49,1,48
02/05/2025 10:00,,,,59,33,26,86,44,42,,,,0,0,0,9,9,0,12,12,0,105,27,78,31,69,69,0,,,,35,1,34
02/05/2025 11:00,,,,56,22,34,68,29,39,,,,0,0,0,13,13,0,11,11,0,101,41,60,33,71,71,0,,,,46,1,45
02/05/2025 12:00,,,,46,22,24,69,31,38,,,,0,0,0,20,20,0,10,10,0,135,61,74,64,61,61,0,,,,66,1,65
02/05/2025 13:00,,,,60,32,28,93,39,54,,,,0,0,0,50,50,0,17,17,0,174,96,78,86,72,72,0,,,,87,0,87
02/05/2025 14:00,,,,59,28,31,83,39,44,,,,0,0,0,24,24,0,23,23,0,139,65,74,103,58,58,0,,,,68,0,68
02/05/2025 15:00,,,,57,18,39,100,39,61,,,,0,0,0,35,35,0,32,32,0,194,104,90,99,58,58,0,,,,86,2,84
02/05/2025 16:00,,,,62,31,31,112,51,61,,,,0,0,0,35,35,0,22,22,0,268,183,85,154,82,82,0,,,,132,2,130
02/05/2025 17:00,,,,100,38,62,159,51,108,,,,0,0,0,28,28,0,30,30,0,302,183,119,223,113,113,0,,,,126,0,126
02/05/2025 18:00,,,,111,33,78,158,52,106,,,,0,0,0,29,29,0,26,26,0,241,138,103,154,71,71,0,,,,127,0,127
02/05/2025 19:00,,,,71,34,37,115,58,57,,,,0,0,0,21,21,0,18,18,0,168,94,74,108,94,94,0,,,,91,0,91
02/05/2025 20:00,,,,49,26,23,68,40,28,,,,0,0,0,22,22,0,11,11,0,131,72,59,67,85,85,0,,,,59,0,59
02/05/2025 21:00,,,,21,17,4,45,28,17,,,,0,0,0,15,15,0,7,7,0,76,42,34,55,54,54,0,,,,61,0,61
02/05/2025 22:00,,,,10,3,7,16,5,11,,,,0,0,0,9,9,0,5,5,0,78,56,22,65,33,33,0,,,,38,0,38
02/05/2025 23:00,,,,5,3,2,16,7,9,,,,0,0,0,6,6,0,3,3,0,59,43,16,51,20,20,0,,,,41,0,41
03/05/2025 00:00,,,,3,1,2,11,3,8,,,,0,0,0,5,5,0,2,2,0,24,19,5,25,11,11,0,,,,32,0,32
03/05/2025 01:00,,,,3,2,1,1,1,0,,,,0,0,0,2,2,0,0,0,0,16,15,1,25,6,6,0,,,,5,0,5
03/05/2025 02:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,10,5,5,11,3,3,0,,,,14,0,14
03/05/2025 03:00,,,,1,0,1,2,0,2,,,,0,0,0,1,1,0,0,0,0,9,6,3,19,3,3,0,,,,18,1,17
03/05/2025 04:00,,,,6,3,3,3,1,2,,,,0,0,0,0,0,0,1,1,0,8,4,4,7,3,3,0,,,,6,0,6
03/05/2025 05:00,,,,1,1,0,8,5,3,,,,0,0,0,0,0,0,2,2,0,12,2,10,2,8,8,0,,,,2,0,2
03/05/2025 06:00,,,,14,5,9,14,8,6,,,,0,0,0,2,2,0,4,4,0,44,13,31,10,17,17,0,,,,5,0,5
03/05/2025 07:00,,,,54,24,30,61,25,36,,,,0,0,0,4,4,0,9,9,0,44,17,27,16,35,35,0,,,,17,0,17
03/05/2025 08:00,,,,65,24,41,73,32,41,,,,0,0,0,8,8,0,8,8,0,69,22,47,18,45,45,0,,,,14,0,14
03/05/2025 09:00,,,,102,45,57,138,57,81,,,,0,0,0,11,11,0,12,12,0,76,28,48,25,51,51,0,,,,18,0,18
03/05/2025 10:00,,,,102,53,49,143,58,85,,,,0,0,0,12,12,0,20,20,0,81,24,57,48,57,57,0,,,,34,0,34
03/05/2025 11:00,,,,145,77,68,195,86,109,,,,0,0,0,21,21,0,9,9,0,73,24,49,49,72,72,0,,,,32,0,32
03/05/2025 12:00,,,,111,61,50,174,89,85,,,,0,0,0,23,23,0,20,20,0,107,34,73,43,65,65,0,,,,54,0,54
03/05/2025 13:00,,,,98,47,51,142,68,74,,,,0,0,0,24,24,0,22,22,0,107,40,67,43,54,54,0,,,,54,2,52
03/05/2025 14:00,,,,89,47,42,130,58,72,,,,0,0,0,23,23,0,12,12,0,108,53,55,59,70,70,0,,,,55,2,53
03/05/2025 15:00,,,,85,53,32,172,88,84,,,,0,0,0,24,24,0,8,8,0,121,46,75,71,71,71,0,,,,54,0,54
03/05/2025 16:00,,,,108,56,52,163,75,88,,,,0,0,0,15,15,0,16,16,0,135,45,90,61,74,74,0,,,,56,0,56
03/05/2025 17:00,,,,59,33,26,140,76,64,,,,0,0,0,19,19,0,20,20,0,102,46,56,83,84,84,0,,,,60,0,60
03/05/2025 18:00,,,,52,28,24,98,55,43,,,,0,0,0,11,11,0,10,10,0,99,47,52,58,65,65,0,,,,51,0,51
03/05/2025 19:00,,,,34,17,17,65,36,29,,,,0,0,0,26,26,0,15,15,0,115,62,53,78,62,62,0,,,,56,0,56
03/05/2025 20:00,,,,31,16,15,66,39,27,,,,0,0,0,18,18,0,12,12,0,117,62,55,57,56,56,0,,,,59,0,59
03/05/2025 21:00,,,,11,6,5,23,11,12,,,,0,0,0,13,13,0,10,10,0,88,50,38,61,46,46,0,,,,43,0,43
03/05/2025 22:00,,,,15,5,10,21,10,11,,,,0,0,0,12,12,0,7,7,0,56,37,19,48,31,31,0,,,,32,0,32
03/05/2025 23:00,,,,12,7,5,16,9,7,,,,0,0,0,7,7,0,5,5,0,42,31,11,36,19,19,0,,,,30,0,30
04/05/2025 00:00,,,,1,1,0,5,4,1,,,,0,0,0,2,2,0,2,2,0,23,16,7,26,7,7,0,,,,21,1,20
04/05/2025 01:00,,,,1,1,0,3,1,2,,,,0,0,0,6,6,0,2,2,0,24,20,4,14,9,9,0,,,,2,0,2
04/05/2025 02:00,,,,4,2,2,4,1,3,,,,0,0,0,0,0,0,0,0,0,6,4,2,9,2,2,0,,,,19,0,19
04/05/2025 03:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,7,6,1,20,1,1,0,,,,14,1,13
04/05/2025 04:00,,,,4,2,2,3,0,3,,,,0,0,0,0,0,0,1,1,0,7,3,4,10,3,3,0,,,,6,0,6
04/05/2025 05:00,,,,8,4,4,6,3,3,,,,0,0,0,1,1,0,2,2,0,10,4,6,5,7,7,0,,,,2,0,2
04/05/2025 06:00,,,,7,5,2,10,4,6,,,,0,0,0,1,1,0,3,3,0,43,12,31,10,13,13,0,,,,2,0,2
04/05/2025 07:00,,,,48,21,27,49,22,27,,,,0,0,0,6,6,0,9,9,0,36,9,27,18,20,20,0,,,,7,0,7
04/05/2025 08:00,,,,80,32,48,96,41,55,,,,0,0,0,5,5,0,7,7,0,38,10,28,17,39,39,0,,,,15,0,15
04/05/2025 09:00,,,,104,43,61,136,62,74,,,,0,0,0,10,10,0,15,15,0,63,22,41,21,43,43,0,,,,16,0,16
04/05/2025 10:00,,,,142,59,83,171,78,93,,,,0,0,0,18,18,0,12,12,0,64,24,40,34,51,51,0,,,,25,1,24
04/05/2025 11:00,,,,122,57,65,161,70,91,,,,0,0,0,22,22,0,22,22,0,71,25,46,41,40,40,0,,,,31,1,30
04/05/2025 12:00,,,,119,63,56,188,103,85,,,,0,0,0,27,27,0,22,22,0,79,28,51,23,54,54,0,,,,50,2,48
04/05/2025 13:00,,,,87,45,42,144,76,68,,,,0,0,0,20,20,0,15,15,0,98,33,65,45,74,74,0,,,,41,1,40
04/05/2025 14:00,,,,89,45,44,140,65,75,,,,0,0,0,23,23,0,11,11,0,83,32,51,61,72,72,0,,,,52,0,52
04/05/2025 15:00,,,,65,33,32,101,47,54,,,,0,0,0,11,11,0,15,15,0,71,28,43,52,53,53,0,,,,31,0,31
04/05/2025 16:00,,,,66,35,31,111,55,56,,,,0,0,0,18,18,0,19,19,0,102,59,43,62,67,67,0,,,,47,1,46
04/05/2025 17:00,,,,62,37,25,122,65,57,,,,0,0,0,15,15,0,15,15,0,92,41,51,56,57,57,0,,,,59,1,58
04/05/2025 18:00,,,,57,26,31,96,46,50,,,,0,0,0,22,22,0,16,16,0,99,47,52,45,64,64,0,,,,65,0,65
04/05/2025 19:00,,,,43,28,15,71,39,32,,,,0,0,0,12,12,0,7,7,0,112,51,61,64,49,49,0,,,,61,0,61
04/05/2025 20:00,,,,25,14,11,60,38,22,,,,0,0,0,15,15,0,11,11,0,85,49,36,52,54,54,0,,,,56,0,56
04/05/2025 21:00,,,,18,13,5,26,12,14,,,,0,0,0,14,14,0,4,4,0,64,35,29,54,47,47,0,,,,29,0,29
04/05/2025 22:00,,,,11,5,6,27,13,14,,,,0,0,0,9,9,0,5,5,0,55,36,19,41,30,30,0,,,,37,0,37
04/05/2025 23:00,,,,11,6,5,11,3,8,,,,0,0,0,4,4,0,6,6,0,27,21,6,33,20,20,0,,,,31,0,31
05/05/2025 00:00,,,,1,1,0,5,2,3,,,,0,0,0,5,5,0,2,2,0,22,18,4,18,8,8,0,,,,27,0,27
05/05/2025 01:00,,,,3,3,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,11,8,3,14,5,5,0,,,,0,0,0
05/05/2025 02:00,,,,1,1,0,6,2,4,,,,0,0,0,1,1,0,0,0,0,9,3,6,10,3,3,0,,,,10,0,10
05/05/2025 03:00,,,,1,1,0,4,1,3,,,,0,0,0,0,0,0,1,1,0,9,5,4,12,1,1,0,,,,7,0,7
05/05/2025 04:00,,,,1,1,0,7,4,3,,,,0,0,0,0,0,0,0,0,0,7,4,3,7,6,6,0,,,,10,0,10
05/05/2025 05:00,,,,4,3,1,7,6,1,,,,0,0,0,2,2,0,1,1,0,13,3,10,1,7,7,0,,,,2,0,2
05/05/2025 06:00,,,,12,7,5,18,5,13,,,,0,0,0,2,2,0,2,2,0,34,6,28,7,21,21,0,,,,5,0,5
05/05/2025 07:00,,,,29,11,18,43,20,23,,,,0,0,0,7,7,0,6,6,0,44,14,30,22,29,29,0,,,,8,0,8
05/05/2025 08:00,,,,59,24,35,85,31,54,,,,0,0,0,6,6,0,8,8,0,43,13,30,14,39,39,0,,,,12,0,12
05/05/2025 09:00,,,,93,40,53,134,54,80,,,,0,0,0,11,11,0,13,13,0,68,21,47,17,35,35,0,,,,19,0,19
05/05/2025 10:00,,,,142,56,86,184,77,107,,,,0,0,0,15,15,0,11,11,0,80,29,51,17,44,44,0,,,,22,0,22
05/05/2025 11:00,,,,177,89,88,214,105,109,,,,0,0,0,22,22,0,30,30,0,104,35,69,57,66,66,0,,,,35,1,34
05/05/2025 12:00,,,,189,89,100,252,112,140,,,,0,0,0,23,23,0,14,14,0,91,35,56,55,56,56,0,,,,49,0,49
05/05/2025 13:00,,,,155,78,77,236,122,114,,,,0,0,0,29,29,0,18,18,0,121,63,58,63,63,63,0,,,,58,0,58
05/05/2025 14:00,,,,117,62,55,189,99,90,,,,0,0,0,18,18,0,18,18,0,118,47,71,74,64,64,0,,,,60,0,60
05/05/2025 15:00,,,,129,65,64,222,117,105,,,,0,0,0,28,28,0,17,17,0,97,47,50,67,71,71,0,,,,60,0,60
05/05/2025 16:00,,,,93,40,53,163,73,90,,,,0,0,0,14,14,0,18,18,0,87,44,43,67,59,59,0,,,,72,0,72
05/05/2025 17:00,,,,117,62,55,188,101,87,,,,0,0,0,26,26,0,14,14,0,123,66,57,89,68,68,0,,,,61,0,61
05/05/2025 18:00,,,,73,44,29,130,62,68,,,,0,0,0,25,25,0,17,17,0,124,75,49,74,76,76,0,,,,80,0,80
05/05/2025 19:00,,,,56,31,25,107,54,53,,,,0,0,0,17,17,0,12,12,0,95,56,39,65,66,66,0,,,,87,1,86
05/05/2025 20:00,,,,34,21,13,63,35,28,,,,0,0,0,18,18,0,11,11,0,97,60,37,62,59,59,0,,,,73,0,73
05/05/2025 21:00,,,,15,10,5,44,26,18,,,,0,0,0,9,9,0,10,10,0,78,41,37,34,41,41,0,,,,49,0,49
05/05/2025 22:00,,,,9,3,6,20,9,11,,,,0,0,0,7,7,0,4,4,0,42,20,22,44,23,23,0,,,,52,0,52
05/05/2025 23:00,,,,4,3,1,5,3,2,,,,0,0,0,6,6,0,4,4,0,20,16,4,24,13,13,0,,,,27,0,27
06/05/2025 00:00,,,,2,1,1,2,0,2,,,,0,0,0,1,1,0,0,0,0,14,9,5,18,9,9,0,,,,13,0,13
06/05/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,6,4,2,6,1,1,0,,,,0,0,0
06/05/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,0,,,,7,1,6
06/05/2025 03:00,,,,2,2,0,5,2,3,,,,0,0,0,0,0,0,2,2,0,5,3,2,3,1,1,0,,,,4,0,4
06/05/2025 04:00,,,,1,1,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,7,0,7,2,4,4,0,,,,1,0,1
06/05/2025 05:00,,,,11,8,3,13,8,5,,,,0,0,0,4,4,0,3,3,0,37,6,31,4,38,38,0,,,,4,0,4
06/05/2025 06:00,,,,38,32,6,44,37,7,,,,0,0,0,14,14,0,11,11,0,116,18,98,16,146,146,0,,,,9,0,9
06/05/2025 07:00,,,,89,69,20,116,85,31,,,,0,0,0,23,23,0,22,22,0,335,71,264,63,257,257,0,,,,26,1,25
06/05/2025 08:00,,,,136,115,21,205,174,31,,,,0,0,0,49,49,0,76,76,0,749,103,646,39,539,539,0,,,,67,0,67
06/05/2025 09:00,,,,56,45,11,96,72,24,,,,0,0,0,26,26,0,12,12,0,285,41,244,31,249,249,0,,,,39,2,37
06/05/2025 10:00,,,,51,24,27,71,28,43,,,,0,0,0,10,10,0,11,11,0,90,27,63,25,71,71,0,,,,33,1,32
06/05/2025 11:00,,,,76,31,45,88,37,51,,,,0,0,0,12,12,0,4,4,0,88,28,60,31,59,59,0,,,,35,0,35
