"lati","longi","x","y","z"
54.33333,56.08333,0.325344511516547,0.48385955407006,0.812422846035968
47.83333,30.76667,0.57681064664627,0.343393534093183,0.741195223040803
51.15,31.7,0.533699918053996,0.329619787530527,0.778790853270304
50.75,33.5,0.527604003034632,0.34921347163767,0.774392644082186
41.11667,45,0.532714520283236,0.532714520283236,0.657594464513505
55.78333,61.36667,0.2694670706846,0.493554219644982,0.826917003143177
42.25,59.2,0.379023410627488,0.635817686492299,0.672366807434668
37.05,138.38333,-0.596670957733641,0.530059786763188,0.602511734868113
10.83333,76.03333,0.237055963757148,0.953141255869308,0.187952697259308
55.2,75.33333,0.144501949830415,0.552116982925087,0.821149209133704
32.03333,130.63333,-0.552061470512836,0.6433433865784,0.530412499589744
47.08333,1.75,0.680616377010086,0.0207947110639323,0.732344814508461
-37.33333,-61.53333,0.378992321369146,-0.698986378600156,-0.60645103914056
-31.23333,-58.16667,0.451002947133964,-0.726449366294055,-0.518524502687621
44.28333,5.58333,0.712499515129771,0.0696519021090833,0.698207027659009
48.76667,0.63333,0.659086775094116,0.00728564009997728,0.752031609936957
47.7,1.06667,0.672895887478567,0.0125286852931216,0.73963109497861
43.75,5.11667,0.719485457089799,0.0644233709064592,0.691513055782269
58.85,16.73333,0.495376216888959,0.148934149470406,0.855815998250973
46.24167,126.19611,-0.408435659224344,0.558136065008122,0.722263418159348
